No,Case Types,Active,User Grouping_New,Segment,Product,Sub Product,Case Category,Old Case Description,New Case Description,Required Sub-Description,Sub,Doc Intake,List Kebutuhan Dokumen,Agent SCC,Eskalasi Team 1 Full,Eskalasi Team 2 Full,Eskalasi Team 3 Full,Eskalasi Team 4 Full,Agent CCT/Frontliner,OLA Eskalasi team 1,OLA Eskalasi team 2,OLA Eskalasi team 3,OLA Eskalasi team 4,Total SLA,New SLA,Detail BRICare,external_id,Unnamed: 28
306,8952-9,TRUE,Resolution Center,UMKM,Loans,Pawning,Complaint - Non-Transaction,Nasabah Melaporkan Kadaluwarsa Kode Booking Gadai,Nasabah Melaporkan Kadaluwarsa Kode Booking Gadai via Senyum Mobile,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8952-9,
307,TRB-1,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Cut off transaksi RTGS, Kliring, Swift, BI-Fast","Nasabah Menanyakan Cut Off Transaksi RTGS, Kliring, Swift, BI-Fast pada QLOLA Apps",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-1,
308,TRB-10,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Menanyakan Limit Transaksi Terlalu Kecil,Nasabah Menanyakan dan Mengajukan Limit Transaksi pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-10,
309,TRB-11,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Menanyakan Perbedaan Exchange Rate,Nasabah Menanyakan Perbedaan Exchange Rate pada QLOLA Apps,0.0,,1.0,"1. Bukti Transaksi
2. Bukti Nego",Agent CCT/Frontliner,TRB - Operation & Help Desk,APP - IT Service Desk Function,TRB - Operation & Help Desk,,1.0,1.0,1.0,8.0,,11,10,xxx,TRB-11,
310,TRB-12,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,"Nasabah Mengajukan Penghapusan Biaya (Transaction, Non-Transaction)","Nasabah Mengajukan Penghapusan Biaya (Transaction, Non-Transaction) pada QLOLA Apps",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-12,
311,TRB-13,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,"Nasabah Mengajukan Aktivasi Platform (QCash, Token)","Nasabah Mengajukan Aktivasi Platform (QCash, Token) pada QLOLA Apps",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-13,
312,TRB-14,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Pengiriman Ulang email hasil registrasi,Nasabah Mengajukan Pengiriman Ulang email hasil registrasi pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-14,
313,TRB-15,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Reset Password Platform,Nasabah Mengajukan Reset Password Platform,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-15,
314,TRB-16,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Lupa user ID Platform,Nasabah Mengajukan Lupa user ID Platform,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-16,
315,TRB-17,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Pengiriman Ulang MT,Nasabah Mengajukan Pengiriman Ulang MT 940 (Rekening Koran),0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3,xxx,TRB-17,
316,TRB-19,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Penurunan Biaya,"Nasabah Mengajukan Penurunan Biaya RTGS, Kliring, Swift, BI-Fast pada QLOLA Apps",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-19,
317,TRB-2,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Fee(Transactional, Non-Transactional)","Nasabah Menanyakan Biaya (Transactional, Non-Transactional) pada QLOLA Apps",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-2,
318,TRB-20,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat Salah Transfer antar BRI,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat Salah Transfer antar BRI pada QLOLA Apps,0.0,,1.0,1. Surat Pernyataan Pengembalian Dana Dari Nasabah,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,7.0,,,,8,7,xxx,TRB-20,
319,TRB-21,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat Salah Transfer antar Bank,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat Salah Transfer antar Bank pada QLOLA Apps,0.0,,1.0,1. Surat Pernyataan Pengembalian Dana Dari Nasabah,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,4.0,,,,5,4,xxx,TRB-21,
320,TRB-22,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,"Nasabah Mengajukan Permohonan Penerusan Transaksi (Sub: OFAC, Internal Compliance, Perbaikan Data B beneficiary)","Nasabah Mengajukan Permohonan Penerusan Transaksi (Sub: OFAC, Internal Compliance, Perbaikan Data B beneficiary) pada QLOLA Apps",1.0,"1. OFAC
2. Internal Compliance
3. Perbaikan Data Beneficiary",1.0,1. Surat Pernyataan Pengembalian Dana Dari Nasabah,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,2.0,,,,3,2,xxx,TRB-22,
321,TRB-23,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat indikasi Transaksi red flag,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat indikasi Transaksi red flag pada QLOLA Apps,1.0,"1. OFAC
2. Internal Compliance
3. Perbaikan Data Beneficiary",1.0,1. Surat Permohonan Pengembalian,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3,xxx,TRB-23,
322,TRB-24,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Tidak Memiliki Fitur Cash Management yang Seharusnya,Nasabah Tidak Memiliki Fitur Cash Management yang Seharusnya pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-24,
323,TRB-41,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat Dispute Transaksi,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat Dispute Transaksi,0.0,,1.0,"1. Surat Permohonan Pengembalian Dana Dari Nasabah
2. List Dispute Transaksi",Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,10.0,,,,11,10,xxx,TRB-41,
324,TRB-25,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Komplain Token Tidak Dapat Digunakan,Nasabah Komplain Token Tidak Dapat Digunakan pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,2.0,,,,3,2,xxx,TRB-25,
325,TRB-42,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Permohonan Perbaikan Data,Nasabah Mengajukan Permohonan Perbaikan Data pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-42,
326,TRB-26,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Tidak Bisa Akses Platform,Nasabah Tidak Bisa Akses Platform pada QLOLA Apps,1.0,"1. Gangguan System
2. Loading Lama
3. Lupa PIN
4. User ID terblokir
5. Lupa User ID
6. Tidak Terima OTP
7. Tidak Terima Email Notifikasi
8. Auto-Logout",0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,2.0,,,,3,2,"Nasabah infokan mengalami kendala saat mengakses Qlola
 Menu yang dikeluhkan :
 Detail kendala :
 Mohon bantuan tindak lanjut
 Terima kasih
 
 Nasabah mengajukan pendaftaran Akses User Qlola
 Nama Perusahaan :
 Inisial Perusahaan/Corp ID BRIcams :
 Nama nasabah :
 User Name BRICAMS :
 Alamat Email :
 Nomor handphone :
 
 Mohon bantuan untuk tindak lanjut
 Terima kasih
 
 Nasabah Menanyakan/Complain terkait Menu Layanan Qlola Apps
 Menu yang dikeluhkan :
 Detail Permasalahan :
 Solusi yang disampaikan :",TRB-26,
327,TRB-43,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Tidak Bisa Melakukan Transaksi Setelah Melakukan Pengelolaan Fitur Pada Platform,Nasabah Tidak Bisa Melakukan Transaksi Setelah Melakukan Pengelolaan Fitur Pada Platform QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-43,
328,TRB-27,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Mengalami Kendala Teknis saat Menggunakan Fitur Pada Platform,Nasabah Mengalami Kendala Teknis saat Menggunakan Fitur Pada Platform QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-27,
329,TRB-44,TRUE,Transaction Banking,Korporasi,Transaction Banking,Virtual Account,Complaint - Transaction,Nasabah Komplain Adanya Penyalahgunaan Transaksi BRIVA,Nasabah Komplain Adanya Penyalahgunaan Transaksi BRIVA,0.0,,1.0,1. Bukti Capture Transaksi Briva,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,2.0,,,,3,2,xxx,TRB-44,
330,TRB-28,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Platform & Device Support,"Nasabah Mengalami Pending Transaction (Approval Transaksi sudah dilakukan, Namun Dana belum Terdebit)","Nasabah Mengalami Pending Transaction (Approval Transaksi sudah dilakukan, Namun Dana belum Terdebit) pada QLOLA Apps",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-28,
331,TRB-29,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Komplain Push Notifikasi Tidak terkirim ke Partner BRIVA,Nasabah Komplain Push Notifikasi Tidak terkirim ke Partner BRIVA,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-29,
332,TRB-3,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Cara penggunaan platform, Token",Nasabah Menanyakan Cara Penggunaan Platform QLOLA Apps,1.0,"1. Set up User
2. Authority/Role
3. Workflow
4. Salah Password
5. Token",0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-3,
333,TRB-30,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Komplain Notifikasi Email Tidak terkirim,Nasabah Komplain Notifikasi Email Tidak terkirim pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-30,
334,TRB-31,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Gagal Transfer dan saldo berkurang,Nasabah Komplain Gagal Transfer dan saldo berkurang pada QLOLA Apps,1.0,"1. RTGS
2. Kliring
3. BI-Fast
4. SWIFT
5. Over Book
6. Transfer Online",1.0,"1. Bukti Transaksi Sukses
2. Rekening Koran",Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,2.0,,,,3,2,xxx,TRB-31,
335,TRB-32,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Transaksi Double Posting,Nasabah Komplain Transaksi Double Pembukuan pada QLOLA Apps,1.0,"1. Transfer
2. Pembayaran",1.0,"1. Bukti Transaksi Sukses
2. Rekening Koran",Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,2.0,,,,3,2,xxx,TRB-32,
336,TRB-33,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Transaksi Sukses namun Dana belum terdebit,Nasabah Komplain Transaksi Sukses namun Dana belum terdebit pada QLOLA Apps,1.0,"1. Transfer
2. Pembayaran",1.0,"1. Bukti Transaksi Sukses
2. Rekening Koran",Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3,xxx,TRB-33,
337,TRB-34,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,"Nasabah Komplain Transaksi Sukses, Dana Terdebit namun belum diterima di Beneficiary Bank","Nasabah Komplain Transaksi Sukses, Dana Terdebit namun belum diterima di Beneficiary Bank pada QLOLA Apps",0.0,,1.0,"1. Bukti Transaksi Sukses
2. Rekening Koran",Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3,xxx,TRB-34,
338,TRB-35,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Gagal Melakukan Pembayaran Tagihan,Nasabah Komplain Gagal Melakukan Pembayaran Tagihan  pada QLOLA Apps,1.0,"1. MPN
2. DOPertamina
3. Pupuk Indonesia
4. Semen Indonesia
5. PLN
6. TELKOM
7. BPJS
8. Kartu Kredit Korporasi
9. Pungutan Sawit",0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-35,
339,TRB-36,TRUE,Transaction Banking,Korporasi,Transaction Banking,Virtual Account,Complaint - Transaction,Partner BRIVA Komplain Terima Notifikasi Transaksi namun Dana tidak masuk,Partner BRIVA Komplain Terima Notifikasi Transaksi namun Dana tidak masuk,0.0,,1.0,"1. Bukti Transaksi Sukses
2. Rekening Koran",Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-36,
340,TRB-37,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Gagal Transaksi Karena melebihi cut off time,Nasabah Komplain Gagal Transaksi Karena melebihi cut off time pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-37,
341,TRB-39,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Customer Feedback / Sentiment Monitoring,Nasabah Komplain Terkait Pelayanan Relationship Manager,Nasabah Komplain Terkait Pelayanan Relationship Manager,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,4.0,,,,5,4,xxx,TRB-39,
342,TRB-4,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Cara, Syarat & Ketentuan Product ( Pembukaan, Penggunaan, Penutupan)","Nasabah Menanyakan Cara, Syarat & Ketentuan Product (Pembukaan, Penggunaan, Penutupan) pada QLOLA Apps",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-4,
343,TRB-40,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Customer Feedback / Sentiment Monitoring,Nasabah Komplain Terkait Pelayanan Helpdesk/Call Center,Nasabah Komplain Terkait Pelayanan Helpdesk TRB,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-40,
344,TRB-5,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Cara, Syarat & Ketentuan Promo/Program","Nasabah Menanyakan Cara, Syarat & Ketentuan Promo/Program pada QLOLA Apps",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-5,
345,TRB-6,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Cara melakukan reset password, Lupa user ID",Nasabah Menanyakan Cara Melakukan Reset Password atau Lupa User ID pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-6,
346,TRB-7,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Pengajuan Pendaftaran Product Cash Management tidak disetujui,Nasabah Menanyakan Pengajuan Pendaftaran Product Cash Management tidak disetujui pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-7,
347,TRB-8,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Pengajuan Pendaftaran Product BRIVA tidak disetujui,Nasabah Menanyakan Pengajuan Pendaftaran Product BRIVA tidak disetujui pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-8,
348,TRB-9,TRUE,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Pengajuan Pendaftaran Product Corporate Billing Management (BRI CBM) tidak disetujui,Nasabah Menanyakan Pengajuan Pendaftaran Product Corporate Billing Management (BRI CBM) tidak disetujui pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1,xxx,TRB-9,
349,UMI-1,TRUE,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,"Calon Mitra UMI Menanyakan Cara, Syarat, dan Ketentuan mengenai Pengajuan Menjadi Mitra UMI","Calon Mitra UMI Menanyakan Cara, Syarat, dan Ketentuan mengenai Pengajuan Menjadi Mitra UMI",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,UMI-1,
350,UMI-2,TRUE,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,Mitra UMI Menanyakan Informasi Fee Transaksi,Mitra UMI Menanyakan Informasi Fee Transaksi,1.0,"1. Disbursment
2. Loan quality fee",0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,UMI-2,
351,UMI-3,TRUE,Ultra Micro,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Mitra UMI Komplain Fee Transaksi Belum Masuk ke Rekening BRI,Mitra UMI Komplain Fee Transaksi Belum Masuk ke Rekening BRI,0.0,,0.0,,Agent CCT/Frontliner,Ultra Micro Business Division,,,,1.0,3.0,,,,4,3,xxx,UMI-3,
352,1710,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Cicilan Promo,Nasabah Mengajukan Cicilan Promo,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1710,
353,1716,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Cicilan 12 bln (Bring 12 bln),Nasabah Mengajukan Cicilan 12 Bulan,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1716,
354,2203,FALSE,Resolution Center,Individu Umum,Loans,Kartu Kredit,Request,Permintaan blokir Kartu Kredit karena transaksi mencurigakan,Nasabah Mengajukan Pemblokiran Kartu Kredit Karena Sanggahan Transaksi,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,1.0,3.0,,6,5,xxx,2203,
355,4214,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Perubahan No HP/TLP pada Kartu Kredit Utama,Nasabah Mengajukan Perubahan No HP/TLP pada Kartu Kredit Utama,0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Kartu Kredit",Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,4214,
356,4306,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Kartu Kredit Rusak / Salah Nama,Nasabah Komplain Kartu Kredit Rusak/Salah Nama,0.0,,1.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,4306,
357,7300,FALSE,Resolution Center,Individu Umum,Loans,Kartu Kredit,Inquiry,"Biaya,Bunga, dan Biaya Keterlambatan (Kartu Kredit)","Nasabah Komplain Biaya, Bunga, dan Biaya Keterlambatan Kartu Kredir",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,7300,
358,8116,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Telkom,Nasabah komplain terkait pembayaran telkom yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3,xxx,8116,
359,8117,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Cellular,Nasabah komplain terkait pembayaran pasca bayar cellular yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3,xxx,8117,
360,8119,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Pembayaran Semen Indonesia (Khusus Nasabah),Nasabah komplain terkait pembayaran Semen Indonesia (Khusus Nasabah) yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3,xxx,8119,
361,8120,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Pupuk Indonesia (Khusus Nasabah),Nasabah komplain terkait pembayaran Pupuk Indonesia (Khusus Nasabah) yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3,xxx,8120,
362,8121,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade PLN,Nasabah komplain terkait pembayaran pasca bayar PLN yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3,xxx,8121,
363,8122,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade BPJS Ketenagakerjaan,Nasabah komplain terkait double pembayaran BPJS Ketenagakerjaan,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3,xxx,8122,
364,8123,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade BPJS Kesehatan,Nasalah Komplain Terkait Double Pembayaran BPS Kesehatan,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8123,
365,8406,TRUE,Funding & Retail Payment,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Chargeback Kartu Debit yang Bertransaksi di e-Commerce,Chargeback Kartu Debit yang Bertransaksi di e-Commerce,1.0,"1. Debit online gagal saldo berkurang
2. Sanggahan transaksi debit online",1.0,"1. Form Sanggahan
2. KTP
3. Kartu Debit",Agent CCT/Frontliner,FST - Transaction & Service Compliance,,,,1.0,15.0,,,,16,15,"Nasabah melakukan transaksi online di e-Commerce dengan kartu debit BRI gagal, namun saldo berkurang : 
Nama merchant  : (nama Toko serta wilayah)
Jumlah nominal :  Rp. …
Sebanyak         : …  kali
Gagal di trx yang ke : _
Tanggal   : …
Pukul   : … wib
Keterangan / Respon : (yang diterima dari ecommerce)
Nomor ponsel yang bisa dihubungi :
Keterangan tambahan : …
(Spt: nasabah sudah lakukan pembayaran metode Lain)
Mohon Bantuan tindak lanjut
Terima kasih",8406,
366,8612,FALSE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Merchant - Penarikan EDC,Unit Kerja Mengajukan Penarikan Mesin EDC Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,,1.0,6.0,1.0,,8,7,xxx,8612,
367,8613,FALSE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Penutupan TID,Unit Kerja Mengajukan Penutupan TID Mesin EDC Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,,1.0,7.0,,,8,7,xxx,8613,
368,8614,FALSE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Perubahan Implementor,Unit Kerja Mengajukan Perubahan Impementor Mesin EDC Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,,1.0,1.0,,,2,1,xxx,8614,
369,8621,FALSE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Perubahan data,Merchant Mengajukan Perubahan Data Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,2.0,,,4,3,xxx,8621,
370,8622,FALSE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Penutupan MID,Unit Kerja Mengajukan Penutupan MID Mesin EDC Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,,1.0,7.0,,,8,7,xxx,8622,
371,8626,FALSE,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant - Transaksi Debit BRI - Refund double posting (kendala system),Merchant Mengajukan Refund Double Posting,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,4.0,1.0,,,6,5,xxx,8626,
372,8644,FALSE,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,BRILink - Perangkat - Tidak dapat melakukan transaksi,Agen BRILink Komplain Tidak Dapat Melakukan Transaksi,,,0.0,,Agent CCT/Frontliner,,,,,,,,,,0,0,xxx,8644,
373,8645,FALSE,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,BRILink - Perangkat - Kerusakan EDC/Perangkat pendukung,Agen BRILink  Komplain Kerusakan EDC/Perangkat pendukung,,,0.0,,Agent CCT/Frontliner,,,,,,,,,,0,0,xxx,8645,
374,8701,FALSE,Resolution Center,Individu Umum,Servicing,Kartu Debit,Request,Blokir Kartu ATM karena kartu hilang,Nasabah Mengajukan Blokir Kartu Hilang,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8701,
375,8949,FALSE,Resolution Center,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Briguna Digital Sistem Timeout,Pengajuan Briguna Digital Sistem Timeout,0.0,,1.0,1. Screen Shot Aplikasi Briguna Digital,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8949,
376,8950,FALSE,Digital Banking,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Briguna Digital Wajah Tidak Terdeteksi,Pengajuan Briguna Digital Wajah Tidak Terdeteksi,0.0,,1.0,1. Screen Shot Aplikasi Briguna Digital,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8950,
