Ticket ID;Ticket channel;Assignee ID;Assignee name;Requester ID;Requester name;Ticket subject;Requester created - Timestamp;Ticket created - Timestamp;Ticket solved - Timestamp;Tickets
3206419;Any channel;4,05257E+16;Agent Sosmed 3;2,36596E+18;choco_hm;;10/04/23 18.12;10/04/23 18.12;10/05/23 13.16;1
3206420;Any channel;4,05257E+16;Agent Socmed 1;2,36596E+18;choco_hm;;10/04/23 18.13;10/04/23 18.13;10/06/23 15.33;1
3206421;Twitter;4,05303E+16;Agent Sosmed 2;2,36596E+18;choco_hm;;10/04/23 18.14;10/04/23 18.14;10/04/23 18.15;1
3206422;Twitter;4,05303E+16;Agent Sosmed 2;2,36595E+18;choco_hm;;10/04/23 18.10;10/04/23 18.14;10/06/23 08.57;1
3206427;Any channel;4,05303E+16;Agent Sosmed 2;2,36597E+18;choco_hm;;10/04/23 18.17;10/04/23 18.17;10/04/23 18.25;1
3206429;Twitter;4,05257E+16;Agent Socmed 1;2,36597E+18;choco_hm;;10/04/23 18.18;10/04/23 18.18;10/04/23 18.19;1
3206433;Any channel;4,05303E+16;Agent Sosmed 2;2,36598E+18;choco_hm;;10/04/23 18.21;10/04/23 18.21;10/04/23 19.41;1
3206439;Any channel;4,05257E+16;Agent Sosmed 3;2,366E+16;choco_hm;;10/04/23 18.26;10/04/23 18.26;10/04/23 18.27;1
3206441;Any channel;4,05303E+16;Agent Sosmed 2;2,366E+16;choco_hm;;10/04/23 18.27;10/04/23 18.27;10/04/23 18.58;1
3206447;Any channel;4,05257E+16;Agent Socmed 1;2,36601E+18;choco_hm;;10/04/23 18.31;10/04/23 18.31;10/05/23 13.15;1
3206449;Any channel;4,05257E+16;Agent Sosmed 3;2,36602E+18;choco_hm;;10/04/23 18.32;10/04/23 18.32;10/04/23 18.33;1
3206454;Any channel;4,05257E+16;Agent Socmed 1;2,36603E+18;choco_hm;;10/04/23 18.36;10/04/23 18.36;10/04/23 18.39;1
3206456;Any channel;4,05257E+16;Agent Socmed 1;2,36603E+18;choco_hm;;10/04/23 18.36;10/04/23 18.36;10/04/23 18.39;1
3206459;Any channel;4,05303E+16;Agent Sosmed 2;2,36603E+18;choco_hm;;10/04/23 18.38;10/04/23 18.38;10/04/23 19.05;1
3206462;Any channel;4,05257E+16;Agent Sosmed 3;2,36604E+18;choco_hm;;10/04/23 18.39;10/04/23 18.39;10/04/23 18.59;1
3206466;Twitter;4,05257E+16;Agent Socmed 1;2,36604E+18;choco_hm;;10/04/23 18.41;10/04/23 18.41;10/04/23 18.48;1
3206469;Any channel;4,05257E+16;Agent Sosmed 3;2,36605E+18;choco_hm;;10/04/23 18.42;10/04/23 18.42;10/04/23 19.03;1
3206470;Any channel;4,05257E+16;Agent Socmed 1;2,36604E+18;choco_hm;;10/04/23 18.42;10/04/23 18.42;10/04/23 18.46;1
3206472;Any channel;4,05257E+16;Agent Socmed 1;2,36604E+18;choco_hm;;10/04/23 18.43;10/04/23 18.43;10/04/23 18.46;1
3206474;Any channel;4,05257E+16;Agent Sosmed 3;2,36605E+18;choco_hm;;10/04/23 18.44;10/04/23 18.44;10/05/23 12.37;1
3206476;Any channel;4,05257E+16;Agent Socmed 1;2,36604E+18;choco_hm;;10/04/23 18.43;10/04/23 18.44;10/04/23 18.46;1
3206477;Any channel;4,05257E+16;Agent Socmed 1;2,36605E+18;choco_hm;;10/04/23 18.45;10/04/23 18.45;10/04/23 18.48;1
3206478;Any channel;4,05257E+16;Agent Socmed 1;2,36605E+18;choco_hm;;10/04/23 18.45;10/04/23 18.45;10/04/23 18.46;1
3206486;Twitter;4,05303E+16;Agent Sosmed 2;2,36606E+18;choco_hm;;10/04/23 18.49;10/04/23 18.49;10/05/23 11.19;1
3206488;Any channel;4,05257E+16;Agent Sosmed 3;2,36606E+18;choco_hm;;10/04/23 18.50;10/04/23 18.50;10/04/23 18.51;1
3206494;Any channel;4,05303E+16;Agent Sosmed 2;2,36608E+18;choco_hm;;10/04/23 18.55;10/04/23 18.55;10/06/23 15.33;1
3206497;Twitter;4,05257E+16;Agent Socmed 1;2,36609E+18;choco_hm;;10/04/23 18.58;10/04/23 18.58;10/04/23 19.03;1
3206502;Twitter;4,05303E+16;Agent Sosmed 2;2,36609E+18;choco_hm;;10/04/23 18.59;10/04/23 18.59;10/04/23 19.04;1
3206505;Any channel;4,05257E+16;Agent Sosmed 3;2,36609E+18;choco_hm;;10/04/23 19.01;10/04/23 19.01;10/04/23 19.09;1
3206506;Twitter;4,05257E+16;Agent Socmed 1;2,36609E+18;choco_hm;;10/04/23 19.01;10/04/23 19.01;10/04/23 19.07;1
3206509;Any channel;4,05303E+16;Agent Sosmed 2;2,3661E+17;choco_hm;;10/04/23 19.01;10/04/23 19.01;10/05/23 17.27;1
3206510;Twitter;4,05257E+16;Agent Socmed 1;2,36609E+18;choco_hm;;10/04/23 19.01;10/04/23 19.02;10/04/23 19.15;1
3206511;Twitter;4,05257E+16;Agent Socmed 1;2,3661E+17;choco_hm;;10/04/23 19.02;10/04/23 19.02;10/09/23 18.44;1
3206512;Twitter;4,05257E+16;Agent Socmed 1;2,3661E+17;choco_hm;;10/04/23 19.02;10/04/23 19.02;10/04/23 19.35;1
3206513;Any channel;4,05257E+16;Agent Socmed 1;2,3661E+17;choco_hm;;10/04/23 19.03;10/04/23 19.03;10/04/23 19.03;1
3206514;Any channel;4,05257E+16;Agent Sosmed 3;2,36611E+18;choco_hm;;10/04/23 19.04;10/04/23 19.04;10/05/23 14.52;1
3206515;Any channel;4,05257E+16;Agent Sosmed 3;2,36611E+18;choco_hm;;10/04/23 19.04;10/04/23 19.04;;1
3206522;Twitter;4,05303E+16;Agent Sosmed 2;2,36612E+18;choco_hm;;10/04/23 19.08;10/04/23 19.08;10/04/23 19.18;1
3206524;Twitter;4,05303E+16;Agent Sosmed 2;2,36613E+18;choco_hm;;10/04/23 19.09;10/04/23 19.09;10/05/23 09.08;1
3206526;Any channel;4,05257E+16;Agent Socmed 1;2,36613E+18;choco_hm;;10/04/23 19.10;10/04/23 19.10;10/04/23 19.21;1
3206527;Any channel;4,05257E+16;Agent Sosmed 3;2,36614E+18;choco_hm;;10/04/23 19.10;10/04/23 19.10;10/04/23 19.53;1
3206528;Any channel;4,05257E+16;Agent Socmed 1;2,36614E+18;choco_hm;;10/04/23 19.12;10/04/23 19.12;10/04/23 19.21;1
3206529;Twitter;4,05257E+16;Agent Socmed 1;2,36614E+18;choco_hm;;10/04/23 19.12;10/04/23 19.12;10/04/23 19.27;1
3206531;Twitter;4,05257E+16;Agent Socmed 1;2,36614E+18;choco_hm;;10/04/23 19.12;10/04/23 19.14;10/04/23 19.26;1
3206533;Any channel;4,05257E+16;Agent Sosmed 3;2,36615E+18;choco_hm;;10/04/23 19.16;10/04/23 19.16;10/04/23 19.21;1
3206534;Any channel;4,05257E+16;Agent Socmed 1;2,36615E+18;choco_hm;;10/04/23 19.16;10/04/23 19.16;10/04/23 19.25;1
3206535;Twitter;4,05257E+16;Agent Socmed 1;2,36615E+18;choco_hm;;10/04/23 19.17;10/04/23 19.17;10/08/23 15.05;1
3206536;Any channel;4,05257E+16;Agent Sosmed 3;2,36615E+18;choco_hm;;10/04/23 19.17;10/04/23 19.17;10/04/23 19.19;1
3206537;Any channel;4,05257E+16;Agent Sosmed 3;2,36188E+18;choco_hm;;10/03/23 17.43;10/04/23 19.19;10/04/23 19.20;1
3206541;Any channel;4,05257E+16;Agent Sosmed 3;2,36617E+18;choco_hm;;10/04/23 19.22;10/04/23 19.22;10/04/23 19.23;1
3206542;Any channel;4,05257E+16;Agent Sosmed 3;2,36618E+18;choco_hm;;10/04/23 19.24;10/04/23 19.24;10/04/23 19.25;1
3206544;Any channel;4,05303E+16;Agent Sosmed 2;2,36618E+18;choco_hm;;10/04/23 19.27;10/04/23 19.27;10/05/23 15.47;1
3206545;Any channel;4,05303E+16;Agent Sosmed 2;2,36619E+18;choco_hm;;10/04/23 19.30;10/04/23 19.30;10/04/23 19.41;1
3206550;Any channel;4,05303E+16;Agent Sosmed 2;2,36621E+18;choco_hm;;10/04/23 19.35;10/04/23 19.35;10/04/23 21.39;1
3206552;Any channel;4,05257E+16;Agent Sosmed 3;2,36621E+18;choco_hm;;10/04/23 19.36;10/04/23 19.36;10/05/23 16.23;1
3206556;Any channel;4,05257E+16;Agent Socmed 1;2,36622E+18;choco_hm;;10/04/23 19.37;10/04/23 19.37;10/04/23 19.46;1
3206557;Any channel;4,05257E+16;Agent Sosmed 3;2,36622E+18;choco_hm;;10/04/23 19.39;10/04/23 19.39;10/04/23 19.39;1
3206558;Any channel;4,05303E+16;Agent Sosmed 2;2,36622E+18;choco_hm;;10/04/23 19.39;10/04/23 19.39;10/06/23 10.26;1
3206559;Any channel;4,05257E+16;Agent Sosmed 3;2,36622E+18;choco_hm;;10/04/23 19.41;10/04/23 19.41;10/05/23 18.41;1
3206561;Any channel;4,05303E+16;Agent Sosmed 2;2,36622E+18;choco_hm;;10/04/23 19.41;10/04/23 19.41;10/06/23 15.06;1
3206563;Twitter;4,05303E+16;Agent Sosmed 2;2,36623E+18;choco_hm;;10/04/23 19.43;10/04/23 19.43;10/04/23 20.57;1
3206566;Twitter;4,05303E+16;Agent Sosmed 2;2,36623E+18;choco_hm;;10/04/23 19.44;10/04/23 19.44;10/05/23 08.59;1
3206569;Any channel;4,05303E+16;Agent Sosmed 2;2,36624E+18;choco_hm;;10/04/23 19.46;10/04/23 19.46;10/05/23 12.15;1
3206571;Any channel;4,05257E+16;Agent Socmed 1;2,36624E+18;choco_hm;;10/04/23 19.46;10/04/23 19.46;10/05/23 11.04;1
3206577;Any channel;4,05257E+16;Agent Sosmed 3;2,36625E+18;choco_hm;;10/04/23 19.49;10/04/23 19.49;10/04/23 19.55;1
3206578;Twitter;4,05257E+16;Agent Socmed 1;2,36625E+18;choco_hm;;10/04/23 19.50;10/04/23 19.50;10/04/23 21.27;1
3206579;Twitter;4,05303E+16;Agent Sosmed 2;2,36625E+18;choco_hm;;10/04/23 19.50;10/04/23 19.50;10/04/23 19.54;1
3206580;Any channel;4,05257E+16;Agent Sosmed 3;2,36625E+18;choco_hm;;10/04/23 19.50;10/04/23 19.50;10/04/23 19.51;1
3206585;Twitter;4,05303E+16;Agent Sosmed 2;2,36626E+18;choco_hm;;10/04/23 19.52;10/04/23 19.52;10/04/23 20.07;1
3206586;Any channel;4,05257E+16;Agent Sosmed 3;2,36626E+18;choco_hm;;10/04/23 19.54;10/04/23 19.54;10/04/23 19.55;1
3206593;Any channel;4,05257E+16;Agent Socmed 1;2,36627E+18;choco_hm;;10/04/23 19.59;10/04/23 19.59;10/06/23 14.20;1
3206600;Any channel;4,05257E+16;Agent Sosmed 3;2,36628E+18;choco_hm;;10/04/23 20.00;10/04/23 20.00;10/04/23 20.32;1
3206603;Twitter;4,05303E+16;Agent Sosmed 2;2,36628E+18;choco_hm;;10/04/23 20.02;10/04/23 20.02;10/04/23 20.02;1
3206608;Any channel;4,05257E+16;Agent Sosmed 3;2,36629E+18;choco_hm;;10/04/23 20.03;10/04/23 20.03;10/04/23 20.06;1
3206611;Any channel;4,05303E+16;Agent Sosmed 2;2,36629E+18;choco_hm;;10/04/23 20.05;10/04/23 20.05;10/05/23 09.57;1
3206614;Any channel;4,05257E+16;Agent Sosmed 3;2,3663E+17;choco_hm;;10/04/23 20.06;10/04/23 20.06;10/06/23 09.16;1
3206616;Twitter;4,05303E+16;Agent Sosmed 2;2,3663E+17;choco_hm;;10/04/23 20.08;10/04/23 20.08;10/04/23 20.27;1
3206617;Any channel;4,05303E+16;Agent Sosmed 2;2,36631E+18;choco_hm;;10/04/23 20.08;10/04/23 20.08;10/06/23 16.00;1
3206618;Any channel;4,05257E+16;Agent Sosmed 3;2,3663E+17;choco_hm;;10/04/23 20.08;10/04/23 20.08;10/04/23 20.09;1
3206620;Any channel;4,05257E+16;Agent Sosmed 3;2,36631E+18;choco_hm;;10/04/23 20.10;10/04/23 20.10;10/04/23 20.28;1
3206623;Any channel;4,05257E+16;Agent Sosmed 3;2,36631E+18;choco_hm;;10/04/23 20.11;10/04/23 20.11;10/04/23 20.18;1
3206624;Any channel;4,05257E+16;Agent Sosmed 3;2,36631E+18;choco_hm;;10/04/23 20.12;10/04/23 20.12;10/04/23 20.17;1
3206629;Any channel;4,05303E+16;Agent Sosmed 2;2,36633E+18;choco_hm;;10/04/23 20.16;10/04/23 20.16;10/04/23 20.27;1
3206630;Any channel;4,05257E+16;Agent Sosmed 3;2,36632E+18;choco_hm;;10/04/23 20.17;10/04/23 20.17;10/04/23 20.30;1
3206631;Any channel;4,05257E+16;Agent Sosmed 3;2,36633E+18;choco_hm;;10/04/23 20.17;10/04/23 20.17;10/04/23 20.19;1
3206635;Any channel;4,05303E+16;Agent Sosmed 2;2,36633E+18;choco_hm;;10/04/23 20.18;10/04/23 20.18;10/06/23 15.37;1
3206642;Any channel;4,05303E+16;Agent Sosmed 2;2,36635E+18;choco_hm;;10/04/23 20.25;10/04/23 20.25;10/06/23 14.53;1
3206643;Any channel;4,05257E+16;Agent Sosmed 3;2,36635E+18;choco_hm;;10/04/23 20.26;10/04/23 20.26;10/04/23 20.29;1
3206645;Twitter;4,05257E+16;Agent Socmed 1;2,36635E+18;choco_hm;;10/04/23 20.28;10/04/23 20.28;10/04/23 20.39;1
3206646;Twitter;4,05303E+16;Agent Sosmed 2;2,36635E+18;choco_hm;;10/04/23 20.28;10/04/23 20.28;10/05/23 08.59;1
3206647;Any channel;4,05257E+16;Agent Socmed 1;2,36636E+18;choco_hm;;10/04/23 20.30;10/04/23 20.30;10/04/23 20.31;1
3206655;Any channel;4,05257E+16;Agent Sosmed 3;2,36637E+18;choco_hm;;10/04/23 20.35;10/04/23 20.35;10/04/23 20.38;1
3206657;Any channel;4,05303E+16;Agent Sosmed 2;2,36637E+18;choco_hm;;10/04/23 20.35;10/04/23 20.35;10/04/23 20.46;1
3206658;Any channel;4,05257E+16;Agent Sosmed 3;2,36637E+18;choco_hm;;10/04/23 20.35;10/04/23 20.37;10/04/23 20.38;1
3206660;Any channel;4,05257E+16;Agent Sosmed 3;2,36638E+18;choco_hm;;10/04/23 20.39;10/04/23 20.39;10/06/23 13.59;1
3206663;Any channel;4,05257E+16;Agent Socmed 1;2,36639E+18;choco_hm;;10/04/23 20.41;10/04/23 20.41;10/04/23 20.56;1
3206667;Twitter;4,05257E+16;Agent Socmed 1;2,36639E+18;choco_hm;;10/04/23 20.44;10/04/23 20.44;10/05/23 13.21;1
3206668;Any channel;4,05257E+16;Agent Sosmed 3;2,36639E+18;choco_hm;;10/04/23 20.45;10/04/23 20.45;10/05/23 14.14;1
3206669;Any channel;4,05257E+16;Agent Sosmed 3;2,36639E+18;choco_hm;;10/04/23 20.45;10/04/23 20.45;10/06/23 17.48;1
3206672;Any channel;4,05303E+16;Agent Sosmed 2;2,36639E+18;choco_hm;;10/04/23 20.46;10/04/23 20.46;10/04/23 20.58;1
3206673;Any channel;4,05257E+16;Agent Sosmed 3;2,3664E+17;choco_hm;;10/04/23 20.47;10/04/23 20.47;10/04/23 20.53;1
3206674;Any channel;4,05303E+16;Agent Sosmed 2;2,36639E+18;choco_hm;;10/04/23 20.47;10/04/23 20.47;10/04/23 21.09;1
3206676;Twitter;4,05303E+16;Agent Sosmed 2;2,3664E+17;choco_hm;;10/04/23 20.47;10/04/23 20.47;10/05/23 02.39;1
3206678;Any channel;4,05303E+16;Agent Sosmed 2;2,3664E+17;choco_hm;;10/04/23 20.48;10/04/23 20.48;10/04/23 20.54;1
3206679;Any channel;4,05303E+16;Agent Sosmed 2;2,3664E+17;choco_hm;;10/04/23 20.49;10/04/23 20.49;10/04/23 20.55;1
3206684;Any channel;4,05257E+16;Agent Socmed 1;2,36641E+18;choco_hm;;10/04/23 20.56;10/04/23 20.56;10/04/23 21.10;1
3206686;Any channel;4,05303E+16;Agent Sosmed 2;2,36642E+18;choco_hm;;10/04/23 20.57;10/04/23 20.57;10/04/23 21.07;1
3206688;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 20.57;10/04/23 21.07;1
3206690;Any channel;4,05303E+16;Agent Sosmed 2;2,36642E+18;choco_hm;;10/04/23 20.57;10/04/23 20.57;10/04/23 21.07;1
3206691;Any channel;4,05257E+16;Agent Socmed 1;2,36642E+18;choco_hm;;10/04/23 20.58;10/04/23 20.58;10/05/23 13.44;1
3206692;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 20.58;10/04/23 21.08;1
3206693;Any channel;4,05303E+16;Agent Sosmed 2;2,36642E+18;choco_hm;;10/04/23 20.57;10/04/23 20.59;10/04/23 21.07;1
3206694;Any channel;4,05257E+16;Agent Socmed 1;2,36642E+18;choco_hm;;10/04/23 20.59;10/04/23 20.59;10/05/23 13.27;1
3206696;Any channel;4,05303E+16;Agent Sosmed 2;2,36642E+18;choco_hm;;10/04/23 20.57;10/04/23 21.00;10/04/23 21.07;1
3206697;Twitter;4,05257E+16;Agent Sosmed 3;2,36642E+18;choco_hm;;10/04/23 21.00;10/04/23 21.00;10/04/23 21.03;1
3206698;Any channel;4,05303E+16;Agent Sosmed 2;2,36642E+18;choco_hm;;10/04/23 20.57;10/04/23 21.01;10/04/23 21.11;1
3206699;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 21.01;10/04/23 21.07;1
3206701;Any channel;4,05303E+16;Agent Sosmed 2;2,36643E+18;choco_hm;;10/04/23 21.02;10/04/23 21.02;10/04/23 21.07;1
3206704;Any channel;4,05303E+16;Agent Sosmed 2;2,36642E+18;choco_hm;;10/04/23 20.57;10/04/23 21.02;10/04/23 21.07;1
3206705;Any channel;4,05257E+16;Agent Socmed 1;2,36643E+18;choco_hm;;10/04/23 21.03;10/04/23 21.03;10/04/23 21.05;1
3206707;Any channel;4,05303E+16;Agent Sosmed 2;2,36643E+18;choco_hm;;10/04/23 21.03;10/04/23 21.03;10/05/23 14.53;1
3206709;Any channel;4,05303E+16;Agent Sosmed 2;2,36642E+18;choco_hm;;10/04/23 20.57;10/04/23 21.04;10/04/23 21.07;1
3206710;Twitter;4,05257E+16;Agent Sosmed 3;2,36644E+18;choco_hm;;10/04/23 21.05;10/04/23 21.05;10/04/23 21.32;1
3206711;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 21.05;10/04/23 21.23;1
3206713;Any channel;4,05303E+16;Agent Sosmed 2;2,36643E+18;choco_hm;;10/04/23 21.02;10/04/23 21.06;10/04/23 21.23;1
3206714;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 21.07;10/04/23 21.23;1
3206715;Any channel;4,05257E+16;Agent Socmed 1;2,36645E+18;choco_hm;;10/04/23 21.08;10/04/23 21.08;10/04/23 21.34;1
3206716;Any channel;4,05303E+16;Agent Sosmed 2;2,36643E+18;choco_hm;;10/04/23 21.02;10/04/23 21.08;10/04/23 21.24;1
3206717;Any channel;4,05303E+16;Agent Sosmed 2;2,36645E+18;choco_hm;;10/04/23 21.08;10/04/23 21.08;10/04/23 21.24;1
3206718;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 21.10;10/04/23 21.24;1
3206721;Any channel;4,05303E+16;Agent Sosmed 2;2,36643E+18;choco_hm;;10/04/23 21.02;10/04/23 21.11;10/04/23 21.25;1
3206722;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 21.11;10/04/23 21.24;1
3206723;Any channel;4,05303E+16;Agent Sosmed 2;2,35686E+18;choco_hm;;10/02/23 09.08;10/04/23 21.11;10/04/23 21.26;1
3206724;Any channel;4,05257E+16;Agent Socmed 1;2,36645E+18;choco_hm;;10/04/23 21.11;10/04/23 21.11;10/06/23 15.39;1
3206725;Any channel;4,05258E+16;Contact BRI;2,36646E+18;choco_hm;;10/04/23 21.11;10/04/23 21.11;10/05/23 09.01;1
3206727;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 21.12;10/04/23 21.24;1
3206728;Any channel;4,05303E+16;Agent Sosmed 2;2,36643E+18;choco_hm;;10/04/23 21.02;10/04/23 21.13;10/04/23 21.25;1
3206730;Any channel;4,05303E+16;Agent Sosmed 2;2,36643E+18;choco_hm;;10/04/23 21.02;10/04/23 21.14;10/04/23 21.25;1
3206732;Any channel;4,05303E+16;Agent Sosmed 2;2,36641E+18;choco_hm;;10/04/23 20.57;10/04/23 21.14;10/04/23 21.24;1
3206733;Any channel;4,05303E+16;Agent Sosmed 2;2,36645E+18;choco_hm;;10/04/23 21.08;10/04/23 21.15;10/04/23 21.24;1
3206734;Any channel;4,05257E+16;Agent Socmed 1;2,36647E+18;choco_hm;;10/04/23 21.15;10/04/23 21.15;10/04/23 21.16;1
3206735;Any channel;4,05257E+16;Agent Socmed 1;2,36647E+18;choco_hm;;10/04/23 21.16;10/04/23 21.16;10/04/23 21.18;1
3206736;Any channel;4,05303E+16;Agent Sosmed 2;2,36643E+18;choco_hm;;10/04/23 21.02;10/04/23 21.16;10/04/23 21.25;1
3206740;Any channel;4,05303E+16;Agent Sosmed 2;2,36647E+18;choco_hm;;10/04/23 21.18;10/04/23 21.18;10/04/23 21.19;1
3206741;Any channel;4,05257E+16;Agent Socmed 1;2,36647E+18;choco_hm;;10/04/23 21.18;10/04/23 21.18;10/05/23 09.06;1
3206743;Any channel;4,05257E+16;Agent Sosmed 3;2,36647E+18;choco_hm;;10/04/23 21.19;10/04/23 21.19;10/05/23 10.00;1
3206744;Any channel;4,05257E+16;Agent Socmed 1;2,36647E+18;choco_hm;;10/04/23 21.19;10/04/23 21.19;10/05/23 11.49;1
3206746;Any channel;4,05303E+16;Agent Sosmed 2;2,36645E+18;choco_hm;;10/04/23 21.08;10/04/23 21.20;10/04/23 21.24;1
3206749;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.21;10/04/23 21.33;1
3206750;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.21;10/04/23 21.33;1
3206751;Any channel;4,05303E+16;Agent Sosmed 2;2,36645E+18;choco_hm;;10/04/23 21.08;10/04/23 21.21;10/04/23 21.24;1
3206753;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.22;10/04/23 21.33;1
3206754;Any channel;4,05303E+16;Agent Sosmed 2;2,36645E+18;choco_hm;;10/04/23 21.08;10/04/23 21.22;10/04/23 21.24;1
3206756;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.24;10/04/23 21.33;1
3206759;Any channel;4,05303E+16;Agent Sosmed 2;2,36645E+18;choco_hm;;10/04/23 21.08;10/04/23 21.25;10/04/23 21.36;1
3206760;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.25;10/04/23 21.33;1
3206762;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.25;10/04/23 21.25;10/04/23 21.36;1
3206763;Any channel;4,05258E+16;Contact BRI;2,36648E+18;choco_hm;;10/04/23 21.25;10/04/23 21.25;10/05/23 09.01;1
3206764;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.26;10/04/23 21.33;1
3206765;Any channel;4,05303E+16;Agent Sosmed 2;2,36645E+18;choco_hm;;10/04/23 21.08;10/04/23 21.26;10/04/23 21.36;1
3206767;Any channel;4,05257E+16;Agent Sosmed 3;2,36649E+18;choco_hm;;10/04/23 21.26;10/04/23 21.26;10/05/23 11.17;1
3206768;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.27;10/04/23 21.33;1
3206770;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.28;10/04/23 21.33;1
3206771;Twitter;4,05257E+16;Agent Sosmed 3;2,36649E+18;choco_hm;;10/04/23 21.28;10/04/23 21.28;10/05/23 08.54;1
3206772;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.29;10/04/23 21.33;1
3206773;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.29;10/04/23 21.33;1
3206775;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.30;10/04/23 21.33;1
3206776;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.32;10/04/23 21.33;1
3206779;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.33;10/04/23 21.38;1
3206781;Any channel;4,05257E+16;Agent Sosmed 3;2,3665E+17;choco_hm;;10/04/23 21.33;10/04/23 21.33;10/07/23 11.57;1
3206783;Twitter;4,05257E+16;Agent Sosmed 3;2,3587E+17;choco_hm;;10/02/23 18.51;10/04/23 21.34;10/04/23 22.07;1
3206784;Any channel;4,05303E+16;Agent Sosmed 2;2,36648E+18;choco_hm;;10/04/23 21.21;10/04/23 21.34;10/04/23 21.38;1
3206786;Twitter;4,05257E+16;Agent Sosmed 3;2,3587E+17;choco_hm;;10/02/23 18.51;10/04/23 21.35;10/04/23 22.07;1
3206787;Twitter;4,05257E+16;Agent Sosmed 3;2,3587E+17;choco_hm;;10/02/23 18.51;10/04/23 21.35;10/04/23 22.07;1
3206788;Twitter;4,05257E+16;Agent Sosmed 3;2,3587E+17;choco_hm;;10/02/23 18.51;10/04/23 21.36;10/04/23 22.07;1
3206789;Any channel;4,05257E+16;Agent Sosmed 3;2,36651E+18;choco_hm;;10/04/23 21.36;10/04/23 21.36;10/05/23 10.37;1
3206790;Any channel;4,05303E+16;Agent Sosmed 2;2,36651E+18;choco_hm;;10/04/23 21.36;10/04/23 21.36;10/04/23 23.40;1
3206791;Any channel;4,05303E+16;Agent Sosmed 2;2,36651E+18;choco_hm;;10/04/23 21.36;10/04/23 21.37;10/04/23 22.13;1
3206792;Twitter;4,05257E+16;Agent Sosmed 3;2,35871E+18;choco_hm;;10/02/23 18.57;10/04/23 21.38;10/04/23 22.07;1
3206793;Twitter;4,05257E+16;Agent Sosmed 3;2,35871E+18;choco_hm;;10/02/23 18.57;10/04/23 21.39;10/04/23 22.07;1
3206794;Twitter;4,05257E+16;Agent Sosmed 3;2,35871E+18;choco_hm;;10/02/23 18.57;10/04/23 21.39;10/04/23 22.07;1
3206796;Twitter;4,05257E+16;Agent Sosmed 3;2,35871E+18;choco_hm;;10/02/23 18.57;10/04/23 21.39;10/04/23 22.07;1
3206797;Twitter;4,05257E+16;Agent Socmed 1;2,36651E+18;choco_hm;;10/04/23 21.40;10/04/23 21.40;10/04/23 21.47;1
3206798;Any channel;4,05303E+16;Agent Sosmed 2;2,36651E+18;choco_hm;;10/04/23 21.40;10/04/23 21.40;10/04/23 21.50;1
3206802;Any channel;4,05303E+16;Agent Sosmed 2;2,36652E+18;choco_hm;;10/04/23 21.41;10/04/23 21.41;10/04/23 21.42;1
3206805;Any channel;4,05303E+16;Agent Sosmed 2;2,36652E+18;choco_hm;;10/04/23 21.42;10/04/23 21.42;10/04/23 23.17;1
